key,0,1,2,3,4,5,6,7,8,9,10
1000119,"",0,"",0,0,1,0,0,"",5,False
1000120,"",0,"",0,0,1,0,0,"",5,False
1000121,"",0,"",0,0,1,0,0,"",5,False
1000122,"Honoraint",3,"NONE",1,0,0,0,1,"",3,False
1000123,"Bertennant",3,"NONE",1,0,0,0,1,"",3,False
1000124,"",0,"",0,0,1,0,0,"",5,False
1000125,"Gairhard",3,"NONE",1,0,0,0,1,"",3,False
1000126,"",0,"",0,0,1,0,0,"",5,False
1000127,"Ulta",3,"NONE",1,0,0,0,1,"",3,False
1000128,"Chamberlain",3,"NONE",1,0,0,0,1,"Wache",3,True
1000129,"Solyeux",3,"NONE",1,0,0,0,1,"",3,False
1000130,"",0,"",0,0,1,0,0,"",5,False
1000131,"",0,"",0,0,1,0,0,"",5,False
1000132,"",0,"",0,0,1,0,0,"",5,False
1000133,"",0,"",0,0,1,0,0,"",5,False
1000134,"Estrelaint",3,"NONE",1,0,0,0,1,"",3,False
1000135,"",0,"",0,0,1,0,0,"",5,False
1000136,"Cingur",3,"NONE",1,0,0,0,1,"Chocobo-Verleih",3,True
1000137,"",0,"",0,0,1,0,0,"",5,False
1000138,"",0,"",0,0,1,0,0,"",5,False
1000139,"Adalhard",3,"NONE",1,0,0,0,1,"",3,False
1000140,"Pfarahr",3,"NONE",1,0,0,0,1,"",3,False
1000141,"Memama",3,"NONE",1,0,0,1,1,"",3,False
1000142,"",0,"",0,0,1,0,0,"",5,False
1000143,"",0,"",0,0,1,0,0,"",5,False
1000144,"",0,"",0,0,1,0,0,"",5,False
1000145,"",0,"",0,0,1,0,0,"",5,False
1000146,"Bernadette",3,"NONE",1,0,0,1,1,"",3,False
1000147,"",0,"",0,0,1,0,0,"",5,False
1000148,"Corgg",3,"NONE",1,0,0,0,1,"Rezeption",3,False
1000149,"Mera Pamera",3,"NONE",1,0,0,0,1,"",3,False
1000150,"",0,"",0,0,1,0,0,"",5,False
1000151,"",0,"",0,0,1,0,0,"",5,False
1000152,"",0,"",0,0,1,0,0,"",5,False
1000153,"Beatin",3,"NONE",1,0,0,0,1,"Gildenmeister",3,True
1000154,"Hartford",3,"NONE",1,0,0,0,1,"",3,False
1000155,"",0,"",0,0,1,0,0,"",5,False
1000156,"Aedan",3,"NONE",1,0,0,0,1,"",3,False
1000157,"",0,"",0,0,1,0,0,"",5,False
1000158,"",0,"",0,0,1,0,0,"",5,False
1000159,"Nicia",3,"NONE",1,0,0,1,1,"",3,True
1000160,"",0,"",0,0,1,0,0,"",5,False
1000161,"Aunillie",3,"NONE",1,0,0,1,1,"",3,False
1000162,"Nicoliaux",3,"NONE",1,0,0,0,1,"",3,False
1000163,"",0,"",0,0,1,0,0,"",5,False
1000164,"",0,"",0,0,1,0,0,"",5,False
1000165,"Quartiermeisterin",3,"Quartiermeisterinen",1,0,1,1,0,"Freie Ge<SoftHyphen/>sell<SoftHyphen/>schaft",3,True
1000166,"",0,"",0,0,1,0,0,"",3,False
1000167,"",0,"",0,0,1,0,0,"",3,False
1000168,"Vorsaile Heuloix",3,"NONE",1,0,0,0,1,"",3,True
1000169,"",3,"NONE",1,0,0,0,1,"",5,False
1000170,"Camillain",3,"NONE",1,0,0,0,1,"",3,False
1000171,"Franchemontiaux",3,"NONE",1,0,0,0,1,"Wache",3,True
1000172,"Paulemont",3,"NONE",1,0,0,0,1,"",3,False
1000173,"Grimbald",3,"NONE",1,0,0,0,1,"",3,False
1000174,"",0,"",0,0,1,0,0,"",5,False
1000175,"",0,"",0,0,1,0,0,"",5,False
1000176,"",0,"",0,0,1,0,0,"",5,False
1000177,"",0,"",0,0,1,0,0,"",5,False
1000178,"",0,"",0,0,1,0,0,"",5,False
1000179,"Pimoh Nelhah",3,"NONE",1,0,0,1,1,"",3,False
1000180,"Kinnison",3,"NONE",1,0,0,0,1,"",3,False
1000181,"Heral",3,"NONE",1,0,0,0,1,"",3,False
1000182,"",0,"",0,0,1,0,0,"",5,False
1000183,"",0,"",0,0,1,0,0,"",5,False
1000184,"Oswold",3,"NONE",1,0,0,0,1,"",3,True
1000185,"Tanie",3,"NONE",1,0,0,1,1,"Blumenhandel",3,True
1000186,"",0,"",0,0,1,0,0,"",5,False
1000187,"",0,"",0,0,1,0,0,"",5,False
1000188,"",0,"",0,0,1,0,0,"",5,False
1000189,"",0,"",0,0,1,0,0,"",5,False
1000190,"",0,"",0,0,1,0,0,"",5,False
1000191,"",0,"",0,0,1,0,0,"",5,False
1000192,"",0,"",0,0,1,0,0,"",5,False
1000193,"Gavin",3,"NONE",1,0,0,0,1,"",3,False
1000194,"Idele",3,"NONE",1,0,0,1,1,"",3,False
1000195,"Chansteloup",3,"NONE",1,0,0,0,1,"",3,False
1000196,"",0,"",0,0,1,0,0,"",5,False
1000197,"Athelyna",3,"NONE",1,0,0,1,1,"Rezeption",3,False
1000198,"",0,"",0,0,1,0,0,"",5,False
1000199,"Leih Aliapoh",3,"NONE",1,0,0,1,1,"",3,False
1000200,"Luciane",3,"NONE",1,0,0,1,1,"Gildenmeisterin",3,True
1000201,"",0,"",0,0,1,0,0,"",5,False
1000202,"",0,"",0,0,1,0,0,"",5,False
1000203,"",0,"",0,0,1,0,0,"",5,False
1000204,"Silvairre",3,"NONE",1,0,0,0,1,"",3,False
1000205,"Piers",3,"NONE",1,0,0,0,1,"",3,False
1000206,"F'mibhas",3,"NONE",1,0,0,1,1,"",3,False
1000207,"",0,"",0,0,1,0,0,"",5,False
1000208,"",0,"",0,0,1,0,0,"",5,False
1000209,"",0,"",0,0,1,0,0,"",5,False
1000210,"",0,"",0,0,1,0,0,"",5,False
1000211,"Chloe",3,"NONE",1,0,0,1,1,"",3,False
1000212,"",0,"",0,0,1,0,0,"",5,False
1000213,"",0,"",0,0,1,0,0,"",5,False
1000214,"Gurthcid",3,"NONE",1,0,0,0,1,"",3,False
1000215,"Domitien",3,"NONE",1,0,0,0,1,"Rüstungen",3,True
1000216,"Ilorie",3,"c",1,0,0,1,1,"Accessoires",3,True
1000217,"Geraint",3,"NONE",1,0,0,0,1,"Waffen",3,True
1000218,"Admiranda",3,"NONE",1,0,0,1,1,"Werkzeuge",3,True
1000219,"",0,"",0,0,1,0,0,"",5,False
1000220,"Händler",4,"Händler",2,0,1,0,0,"Reparatur",3,True
1000221,"",0,"",0,0,1,0,0,"",5,False
1000222,"Händlerin",3,"Händlerinnen",2,0,1,1,0,"Reparatur",3,True
1000223,"",0,"",0,0,1,0,0,"",5,False
1000224,"",0,"",0,0,1,0,0,"",5,False
1000225,"",0,"",0,0,1,0,0,"",5,False
1000226,"",0,"",0,0,1,0,0,"",5,False
1000227,"Hadrefort",3,"NONE",1,0,0,0,1,"",3,False
1000228,"Marcquelort",3,"NONE",1,0,0,0,1,"",3,False
1000229,"Wenyld",3,"NONE",1,0,0,0,1,"",3,False
1000230,"Werkzeugmacher",4,"NONE",1,0,1,0,0,"Reparatur",3,True
1000231,"Pascaline",3,"NONE",1,0,0,0,1,"",3,False
1000232,"Sasamero",3,"NONE",1,0,0,0,1,"Stärkungen",3,True
1000233,"Parnell",3,"NONE",1,0,0,0,1,"Gehilfen",3,True
1000234,"Waffenschmiedin",3,"NONE",1,0,1,1,0,"",3,True
1000235,"Ponette",3,"NONE",1,0,0,1,1,"",3,False
1000236,"O'rhoyod",3,"NONE",1,0,0,1,1,"Material",3,True
1000237,"Aelfraed",3,"NONE",1,0,0,0,1,"",3,False
1000238,"Alaric",3,"NONE",1,0,0,0,1,"Farbstoffe",3,True
1000239,"Albgast",3,"NONE",1,0,0,0,1,"Tränke",3,True
1000240,"",0,"",0,0,1,0,0,"",5,False
1000241,"",0,"",0,0,1,0,0,"",5,False
1000242,"",0,"",0,0,1,0,0,"",5,False
1000243,"Rishushu",3,"NONE",1,0,0,1,1,"Importeurin",3,False
1000244,"Rüstungsschmied",4,"Rüstungsschmiede",2,0,1,0,0,"",3,True
1000245,"",0,"",0,0,1,0,0,"",5,False
1000246,"",0,"",0,0,1,0,0,"",5,False
1000247,"",0,"",0,0,1,0,0,"",5,False
1000248,"Ceinguled",3,"NONE",1,0,0,1,1,"",3,False
1000249,"",0,"",0,0,1,0,0,"",5,False
1000250,"",0,"",0,0,1,0,0,"",5,False
1000251,"Jillian",3,"NONE",1,0,0,1,1,"Rezeption",3,False
1000252,"",0,"",0,0,1,0,0,"",5,False
1000253,"",0,"",0,0,1,0,0,"",5,False
1000254,"Ywain",3,"NONE",1,0,0,0,1,"Gildenmeister",3,True
1000255,"",0,"",0,0,1,0,0,"",5,False
1000256,"",0,"",0,0,1,0,0,"",5,False
1000257,"Mitainie",3,"NONE",1,0,0,0,1,"",3,False
1000258,"",0,"",0,0,1,0,0,"",5,False
1000259,"",0,"",0,0,1,0,0,"",5,False
1000260,"Haurtefert",3,"NONE",1,0,0,0,1,"",3,False
1000261,"Francis",3,"NONE",1,0,0,0,1,"",3,False
1000262,"Jolline",3,"NONE",1,0,0,1,1,"",3,False
1000263,"Boiselont",3,"NONE",1,0,0,0,1,"",3,False
1000264,"",0,"",0,0,1,0,0,"",5,False
1000265,"Gaethan",3,"NONE",1,0,0,0,1,"",3,False
1000266,"",0,"",0,0,1,0,0,"",5,False
1000267,"Leopold",3,"NONE",1,0,0,0,1,"Waffen",3,True
1000268,"",0,"",0,0,1,0,0,"",5,False
1000269,"",0,"",0,0,1,0,0,"",5,False
1000270,"",0,"",0,0,1,0,0,"",5,False
1000271,"",0,"",0,0,1,0,0,"",5,False
1000272,"Nemoh Maimhov",3,"NONE",1,0,0,1,1,"",3,False
1000273,"",0,"",0,0,1,0,0,"",5,False
1000274,"",0,"",0,0,1,0,0,"",5,False
1000275,"",0,"",0,0,1,0,0,"",5,False
1000276,"Junnie",3,"NONE",1,0,0,1,1,"",3,False
1000277,"Nathaxio",3,"NONE",1,0,0,0,1,"",3,False
1000278,"",0,"",0,0,1,0,0,"",5,False
1000279,"",0,"",0,0,1,0,0,"",5,False
1000280,"",0,"",0,0,1,0,0,"",5,False
1000281,"Severaint",3,"NONE",1,0,0,0,1,"",3,False
1000282,"Noes",3,"NONE",1,0,0,0,1,"",3,False
1000283,"Y'shuwahe",3,"NONE",1,0,0,1,1,"",3,False
1000284,"Saethryda",3,"NONE",1,0,0,1,1,"",3,False
1000285,"",0,"",0,0,1,0,0,"",5,False
1000286,"Estaine",3,"NONE",1,0,0,1,1,"",3,False
1000287,"Aeileua",3,"NONE",1,0,0,1,1,"",3,False
1000288,"Francquet",3,"NONE",1,0,0,0,1,"",3,False
1000289,"",0,"",0,0,1,0,0,"",5,False
1000290,"",0,"",0,0,1,0,0,"",5,False
1000291,"",0,"",0,0,1,0,0,"",5,False
1000292,"Sandre",3,"NONE",1,0,0,0,1,"",3,False
1000293,"",3,"",0,0,1,0,0,"",5,False
1000294,"Leonceault",3,"NONE",1,0,0,0,1,"Rezeption",3,False
1000295,"Cicely",3,"NONE",1,0,0,1,1,"",3,False
1000296,"",3,"",0,0,1,0,0,"",5,False
1000297,"Ethelred",3,"NONE",1,0,0,0,1,"",3,False
1000298,"",3,"",0,0,1,0,0,"",5,False
1000299,"Archevauliere",3,"NONE",1,0,0,0,1,"",3,False
1000300,"Samiane",3,"NONE",1,0,0,1,1,"",3,False
1000301,"Littlejohn",3,"NONE",1,0,0,0,1,"Müller",3,True
1000302,"",0,"",0,0,1,0,0,"",5,False
1000303,"",0,"",0,0,1,0,0,"",5,False
1000304,"",0,"",0,0,1,0,0,"",5,False
1000305,"",0,"",0,0,1,0,0,"",5,False
1000306,"Kennard",3,"NONE",1,0,0,0,1,"",3,False
1000307,"Baptistaux",3,"NONE",1,0,0,0,1,"",3,False
1000308,"",3,"",0,0,1,0,0,"",5,False
1000309,"Gurbodu",3,"NONE",1,0,0,0,1,"",3,False
1000310,"",3,"",0,0,1,0,0,"",5,False
1000311,"Barnabontant",3,"NONE",1,0,0,0,1,"",3,False
1000312,"Lisellaie",3,"NONE",1,0,0,1,1,"",3,False
1000313,"",0,"",0,0,1,0,0,"",5,False
1000314,"",0,"",0,0,1,0,0,"",5,False
1000315,"Waldew",3,"NONE",1,0,0,0,1,"",3,False
1000316,"",0,"",0,0,1,0,0,"",5,False
1000317,"",0,"",0,0,1,0,0,"",5,False
1000318,"",0,"",0,0,1,0,0,"",5,False
1000319,"",0,"",0,0,1,0,0,"",5,False
1000320,"Biddy",3,"NONE",1,0,0,1,1,"",3,False
1000321,"",0,"",0,0,1,0,0,"",5,False
1000322,"",0,"",0,0,1,0,0,"",5,False
1000323,"Madelle",3,"NONE",1,0,0,1,1,"Rezeption",3,False
1000324,"Emeria",3,"NONE",1,0,0,1,1,"",3,False
1000325,"",0,"",0,0,1,0,0,"",5,False
1000326,"",0,"",0,0,1,0,0,"",5,False
1000327,"Charline",3,"NONE",1,0,0,1,1,"",3,True
1000328,"Cuthbert",3,"NONE",1,0,0,0,1,"",3,False
1000329,"",0,"",0,0,1,0,0,"",5,False
1000330,"",0,"",0,0,1,0,0,"",5,False
1000331,"Wlfric",3,"NONE",1,0,0,0,1,"",3,False
1000332,"Meffrid",3,"NONE",1,0,0,0,1,"",3,False
1000333,"",3,"",0,0,1,0,0,"",5,False
1000334,"Balan",3,"NONE",1,0,0,0,1,"",3,False
1000335,"",3,"",0,0,1,0,0,"",5,False
1000336,"",3,"",0,0,1,0,0,"",5,False
1000337,"",3,"",0,0,1,0,0,"",5,False
1000338,"Ymanie",3,"NONE",1,0,0,1,1,"",3,False
1000339,"",3,"",0,0,1,0,0,"",5,False
1000340,"Erimmont",3,"NONE",1,0,0,0,1,"",3,False
1000341,"Geoffrey",3,"NONE",1,0,0,0,1,"",3,False
1000342,"",0,"",0,0,1,0,0,"",5,False
1000343,"",0,"",0,0,1,0,0,"",5,False
1000344,"",0,"",0,0,1,0,0,"",5,False
1000345,"",0,"",0,0,1,0,0,"",5,False
1000346,"",0,"",0,0,1,0,0,"",5,False
1000347,"",0,"",0,0,1,0,0,"",5,False
1000348,"",0,"",0,0,1,0,0,"",5,False
1000349,"",0,"",0,0,1,0,0,"",5,False
1000350,"",0,"",0,0,1,0,0,"",5,False
1000351,"",0,"",0,0,1,0,0,"",5,False
1000352,"Randall",3,"NONE",1,0,0,0,1,"Rezeption",3,False
1000353,"",0,"",0,0,1,0,0,"",5,False
1000354,"",0,"",0,0,1,0,0,"",5,False
1000355,"Khuma Moshroca",3,"NONE",1,0,0,1,1,"",3,False
1000356,"",0,"",0,0,1,0,0,"",5,False
1000357,"Beli",3,"NONE",1,0,0,0,1,"",3,False
1000358,"",0,"",0,0,1,0,0,"",3,False
1000359,"",0,"",0,0,1,0,0,"",5,False
1000360,"Gratcant",3,"NONE",1,0,0,0,1,"",3,False
1000361,"",0,"",0,0,1,0,0,"",5,False
1000362,"",0,"",0,0,1,0,0,"",5,False
1000363,"Werbyrgh",3,"NONE",1,0,0,1,1,"",3,False
1000364,"",0,"",0,0,1,0,0,"",5,False
1000365,"",0,"",0,0,1,0,0,"",5,False
1000366,"",0,"",0,0,1,0,0,"",3,False
1000367,"Hoddyn",3,"NONE",1,0,0,0,1,"",3,False
1000368,"",0,"",0,0,1,0,0,"",5,False
1000369,"",0,"",0,0,1,0,0,"",5,False
1000370,"Celestine",3,"NONE",1,0,0,1,1,"",3,False
1000371,"Leuric",3,"NONE",1,0,0,0,1,"",3,False
1000372,"Tatasosa",3,"NONE",1,0,0,0,1,"",3,False
1000373,"Wirbelnde Klinge",3,"NONE",1,0,0,0,1,"",3,False
1000374,"",3,"",0,0,1,0,0,"",5,False
1000375,"Eral",3,"NONE",1,0,0,0,1,"",3,False
1000376,"",0,"",0,0,1,0,0,"",5,False
1000377,"",0,"",0,0,1,0,0,"",5,False
1000378,"",0,"",0,0,1,0,0,"",5,False
1000379,"",0,"",0,0,1,0,0,"",5,False
1000380,"",0,"",0,0,1,0,0,"",5,False
1000381,"",0,"",0,0,1,0,0,"",5,False
1000382,"",0,"",0,0,1,0,0,"",5,False
1000383,"",0,"",0,0,1,0,0,"",5,False
1000384,"Naoh Gamduhla",3,"NONE",1,0,0,1,1,"",3,True
1000385,"",0,"",0,0,1,0,0,"",5,False
1000386,"",0,"",0,0,1,0,0,"",5,False
1000387,"",0,"",0,0,1,0,0,"",5,False
1000388,"",0,"",0,0,1,0,0,"",5,False
1000389,"Nojiro Marujiro",3,"NONE",1,0,0,0,1,"",3,False
1000390,"",3,"",0,0,1,0,0,"",5,False
1000391,"Osgyth",3,"NONE",1,0,0,1,1,"Gildenlieferant",3,True
1000392,"Ferreol",3,"NONE",1,0,0,0,1,"Gildenlieferant",3,True
1000393,"Bloisirant",3,"NONE",1,0,0,0,1,"",3,False
1000394,"Erkenbaud",3,"NONE",1,0,0,0,1,"Reparatur",3,True
1000395,"Clementain",3,"NONE",1,0,0,0,1,"Reparatur",3,True
1000396,"Krämerin",3,"NONE",1,0,1,1,0,"Reparatur",3,True
1000397,"Reparateurin",3,"Reparateurinnen",1,0,1,1,0,"",3,True
1000398,"",3,"",0,0,1,0,0,"",3,False
1000399,"",0,"",0,0,1,0,0,"",3,False
1000400,"",0,"",0,0,1,0,0,"",3,False
1000401,"",0,"",0,0,1,0,0,"",5,False
1000402,"",0,"",0,0,1,0,0,"",5,False
1000403,"",0,"",0,0,1,0,0,"",5,False
1000404,"",0,"",0,0,1,0,0,"",5,False
1000405,"",0,"",0,0,1,0,0,"",5,False
1000406,"",0,"",0,0,1,0,0,"",3,False
1000407,"Ombelle",3,"NONE",1,0,0,1,1,"",3,False
1000408,"Tsubh Khamazom",3,"NONE",1,0,0,1,1,"",3,False
1000409,"Alixie",3,"NONE",1,0,0,1,1,"",3,False
1000410,"",0,"",0,0,1,0,0,"",5,False
1000411,"Mariustel",3,"NONE",1,0,0,0,1,"",3,False
1000412,"",3,"NONE",1,0,0,0,1,"",5,False
1000413,"Vallerin",3,"NONE",1,0,0,0,1,"",3,False
1000414,"",0,"",0,0,1,0,0,"",5,False
1000415,"",0,"",0,0,1,0,0,"",5,False
1000416,"",0,"",0,0,1,0,0,"",5,False
1000417,"",0,"",0,0,1,0,0,"",5,False
1000418,"",0,"",0,0,1,0,0,"",5,False
1000419,"",0,"",0,0,1,0,0,"",5,False
1000420,"Faucertaux",3,"NONE",1,0,0,0,1,"",3,False
1000421,"Galfrid",3,"NONE",1,0,0,0,1,"",3,False
1000422,"",0,"",0,0,1,0,0,"",5,False
1000423,"Soldat[p] von Nophicas Schar",6,"NONE",1,0,1,0,0,"",3,False
1000424,"",0,"",0,0,1,0,0,"",5,False
1000425,"",0,"",0,0,1,0,0,"",5,False
1000426,"",0,"",0,0,1,0,0,"",5,False
1000427,"",0,"",0,0,1,0,0,"",5,False
1000428,"Cynewyn",3,"NONE",1,0,0,1,1,"",3,False
1000429,"Millicent",3,"NONE",1,0,0,1,1,"",3,False
1000430,"Arold",3,"NONE",1,0,0,0,1,"",3,False
1000431,"",3,"NONE",1,0,0,0,1,"",5,False
1000432,"Maurelin",3,"NONE",1,0,0,0,1,"",3,False
1000433,"",0,"",0,0,1,0,0,"",5,False
1000434,"",0,"",0,0,1,0,0,"",5,False
1000435,"Osha Jaab",3,"NONE",1,0,0,1,1,"",3,False
1000436,"Theodore",3,"NONE",1,0,0,0,1,"",3,False
1000437,"Zacheus",3,"NONE",1,0,0,0,1,"",3,False
1000438,"Irielle",3,"NONE",1,0,0,1,1,"",3,False
1000439,"Rolandaix",3,"NONE",1,0,0,0,1,"",3,False
1000440,"",0,"",0,0,1,0,0,"",3,False
1000441,"",0,"",0,0,1,0,0,"",3,False
1000442,"",0,"",0,0,1,0,0,"",3,False
1000443,"",0,"",0,0,1,0,0,"",3,False
1000444,"",0,"",0,0,1,0,0,"",3,False
1000445,"",0,"",0,0,1,0,0,"",5,False
1000446,"",0,"",0,0,1,0,0,"",5,False
1000447,"",0,"",0,0,1,0,0,"",5,False
1000448,"Foulques",3,"NONE",1,0,0,0,1,"",3,False
1000449,"Monranguin",3,"NONE",1,0,0,0,1,"",3,False
1000450,"",0,"",0,0,1,0,0,"",5,False
1000451,"",0,"",0,0,1,0,0,"",5,False
1000452,"",0,"",0,0,1,0,0,"",5,False
1000453,"",0,"",0,0,1,0,0,"",5,False
1000454,"",0,"",0,0,1,0,0,"",5,False
1000455,"Ealdfrith",3,"NONE",1,0,0,0,1,"",3,False
1000456,"Ausbilder[p] von Nophicas Schar",4,"Ausbilder[p] von Nophicas Schar",2,0,1,0,0,"",3,False
1000457,"",0,"",0,0,1,0,0,"",5,False
1000458,"",0,"",0,0,1,0,0,"",5,False
1000459,"Aldred",3,"NONE",1,0,0,0,1,"",3,False
1000460,"still[a] Druidin",3,"still[a] Druidinnen",1,0,1,1,0,"",3,True
1000461,"Gabineaux",3,"NONE",1,0,0,0,1,"",3,True
1000462,"",3,"NONE",1,0,0,0,1,"",5,False
1000463,"",0,"",0,0,1,0,0,"",5,False
1000464,"",0,"",0,0,1,0,0,"",5,False
1000465,"Alestan",3,"NONE",1,0,0,0,1,"",3,False
1000466,"",0,"",0,0,1,0,0,"",5,False
1000467,"",0,"",0,0,1,0,0,"",5,False
